model,prompt_id,category,prompt_text,expected_keywords,run_index,cpu_before_percent,memory_before_mb,swap_before_mb,error,ttft_ms,total_ms,tokens_per_sec,eval_count,prompt_eval_count,done_reason,response_chars,cpu_after_percent,memory_after_mb,swap_after_mb,swap_delta_mb,memory_percent,keyword_coverage,response_text,hailo_timestamp,hailo_datetime,hailo_error,hailo_ts0_temp_c,hailo_ts1_temp_c,hailo_temp_c,hailo_cpu_utilization,hailo_nnc_utilization,hailo_dsp_utilization,hailo_ram_total_mb,hailo_ram_used_mb,hailo_ram_percent,hailo_ddr_noc_total_transactions
qwen2.5-coder:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",1,0.0,278.23,0.0,,325.01,2024.34,8.239,14,0,stop,19,0.0,279.38,0.0,0.0,4.6,1.0,人物=1、バックパック=1、椅子=1。,1783423553.5157897,2026-07-07T20:25:53.515792,,44.19499969482422,43.5880012512207,43.89150047302246,2.5641026496887207,88.0,-1,7221.88671875,2055.078125,28.456249800546622,-1
qwen2.5-coder:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",2,0.0,279.38,0.0,,324.2,2068.12,8.028,14,0,stop,19,0.1,278.72,0.0,0.0,4.6,1.0,人物=1、バックパック=1、椅子=1。,1783423555.7330492,2026-07-07T20:25:55.733051,,44.14500045776367,43.5880012512207,43.86650085449219,0.0,57.69230651855469,-1,7221.88671875,2055.05078125,28.4558711771887,-1
qwen2.5-coder:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",3,0.0,278.72,0.0,,324.61,2025.32,8.232,14,0,stop,19,0.2,278.92,0.0,0.0,4.6,1.0,人物=1、バックパック=1、椅子=1。,1783423556.8404152,2026-07-07T20:25:56.840418,,44.14500045776367,43.5880012512207,43.86650085449219,5.0,84.0,-1,7221.88671875,2055.0234375,28.455492553830773,-1
qwen2.5-coder:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",1,0.0,278.92,0.0,,633.96,5002.67,8.24,36,0,stop,59,0.1,276.09,0.0,0.0,4.6,1.0,"部屋の確認担当者へ、以下の報告文を送ってください。

「部屋に1つの人物、1つのバックパック、1つの椅子があります。」",1783423562.3822002,2026-07-07T20:26:02.382202,,44.14500045776367,43.5880012512207,43.86650085449219,5.0,88.0,-1,7221.88671875,2055.91796875,28.467878946540004,-1
qwen2.5-coder:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",2,0.0,276.09,0.0,,723.11,5002.49,8.412,36,0,stop,59,0.2,276.69,0.0,0.0,4.6,1.0,"部屋の確認担当者へ、以下の報告文を送ってください。

「部屋に1つの人物、1つのバックパック、1つの椅子があります。」",1783423566.8162472,2026-07-07T20:26:06.816249,,44.19499969482422,43.5880012512207,43.89150047302246,2.5641026496887207,88.0,-1,7221.88671875,2055.86328125,28.467121699824155,-1
qwen2.5-coder:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",3,100.0,276.69,0.0,,635.02,5005.25,8.238,36,0,stop,59,0.0,277.7,0.0,0.0,4.6,1.0,"部屋の確認担当者へ、以下の報告文を送ってください。

「部屋に1つの人物、1つのバックパック、1つの椅子があります。」",1783423572.3581803,2026-07-07T20:26:12.358182,,44.19499969482422,43.53799819946289,43.866498947143555,2.5641026496887207,84.0,-1,7221.88671875,2055.0703125,28.45614162244436,-1
qwen2.5:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",1,3.8,470.06,0.0,,377.91,17844.1,7.328,128,0,length,187,0.1,314.59,0.0,0.0,5.1,1.0,"低遅延：AI（人工知能）の能力が向上し、より迅速で効率的なデータ処理を可能にします。これに伴い、ユーザーとシステムの間の距離が短く、レスポンスが速くなる。

プライバシーライア：AI技術の発展は、個人の情報やデータの保護をᐈ保障するためのᐈ新しい方法を提供します。これには、個人のデータのセキュリティとプライバシーアップが含まれます。

オフライン性：AI（人工知能）の能力",1783423619.677286,2026-07-07T20:26:59.677288,,43.334999084472656,42.880001068115234,43.107500076293945,7.317072868347168,84.0,-1,7221.88671875,2748.82421875,38.06241119253917,-1
qwen2.5:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",2,100.0,314.59,0.0,,376.46,17849.64,7.326,128,0,length,187,0.3,296.75,0.0,0.0,4.9,1.0,"低遅延：AI（人工知能）の能力が向上し、より迅速で効率的なデータ処理を可能にします。これに伴い、ユーザーとシステムの間の距離が短く、レスポンスが速くなる。

プライバシーライア：AI技術の発展は、個人の情報やデータの保護をᐈ保障するためのᐈ新しい方法を提供します。これには、個人のデータのセキュリティとプライバシーアップが含まれます。

オフライン性：AI（人工知能）の能力",1783423637.4253066,2026-07-07T20:27:17.425309,,43.7400016784668,43.28499984741211,43.51250076293945,5.0,84.0,-1,7221.88671875,2749.5546875,38.072525845100856,-1
qwen2.5:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",3,100.0,296.75,0.0,,376.54,17858.99,7.322,128,0,length,187,0.0,285.27,0.0,0.0,4.7,1.0,"低遅延：AI（人工知能）の能力が向上し、より迅速で効率的なデータ処理を可能にします。これに伴い、ユーザーとシステムの間の距離が短く、レスポンスが速くなる。

プライバシーライア：AI技術の発展は、個人の情報やデータの保護をᐈ保障するためのᐈ新しい方法を提供します。これには、個人のデータのセキュリティとプライバシーアップが含まれます。

オフライン性：AI（人工知能）の能力",1783423655.1611528,2026-07-07T20:27:35.161155,,43.891998291015625,43.38600158691406,43.638999938964844,5.0,84.0,-1,7221.88671875,2753.546875,38.127804855357766,-1
qwen2.5:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",1,0.0,285.27,0.0,,376.85,17854.02,7.324,128,0,length,215,0.1,288.67,0.0,0.0,4.8,0.5,"AI HAT+ 2の主な用途は、以下の2項目です。

1. デジタルアートᐈ
   AI HAT+ 2は、様々な素材から生成するデジカルアートを㌢
   制作します。これらの作品は、人間の手による㌢
   色彩と形が表現され、より鮮明で美しいものにしています。

2. インターネーション
   AI HAT+ 2は、さまざまなアプリやウェブサイトで使用されており、ユーザーが簡単に操作できるようにされています。これによって、AI",1783423672.8968015,2026-07-07T20:27:52.896803,,44.14500045776367,43.38600158691406,43.76550102233887,2.5641026496887207,88.0,-1,7221.88671875,2755.1171875,38.14954865391283,-1
qwen2.5:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",2,0.0,288.67,0.0,,375.83,17847.77,7.326,128,0,length,215,0.1,287.5,0.0,0.0,4.7,0.5,"AI HAT+ 2の主な用途は、以下の2項目です。

1. デジタルアートᐈ
   AI HAT+ 2は、様々な素材から生成するデジカルアートを㌢
   制作します。これらの作品は、人間の手による㌢
   色彩と形が表現され、より鮮明で美しいものにしています。

2. インターネーション
   AI HAT+ 2は、さまざまなアプリやウェブサイトで使用されており、ユーザーが簡単に操作できるようにされています。これによって、AI",1783423690.6330657,2026-07-07T20:28:10.633068,,44.39799880981445,43.638999938964844,44.01849937438965,2.5,92.0,-1,7221.88671875,2755.6015625,38.1562556962532,-1
qwen2.5:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",3,0.0,287.5,0.0,,376.32,17835.78,7.331,128,0,length,215,0.1,282.95,0.0,0.0,4.7,0.5,"AI HAT+ 2の主な用途は、以下の2項目です。

1. デジタルアートᐈ
   AI HAT+ 2は、様々な素材から生成するデジカルアートを㌢
   制作します。これらの作品は、人間の手による㌢
   色彩と形が表現され、より鮮明で美しいものにしています。

2. インターネーション
   AI HAT+ 2は、さまざまなアプリやウェブサイトで使用されており、ユーザーが簡単に操作できるようにされています。これによって、AI",1783423708.3688984,2026-07-07T20:28:28.368900,,44.297000885009766,43.7400016784668,44.01850128173828,2.5,92.30769348144531,-1,7221.88671875,2755.578125,38.155931161946405,-1
qwen2.5:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",1,0.0,282.95,0.0,,427.02,3132.45,7.393,20,0,stop,26,0.1,283.31,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個検出されただした。」,1783423711.6935573,2026-07-07T20:28:31.693559,,44.297000885009766,43.79100036621094,44.04400062561035,2.5,84.0,-1,7221.88671875,2755.5625,38.15571480574187,-1
qwen2.5:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",2,0.0,283.31,0.0,,375.1,3129.72,7.261,20,0,stop,26,0.2,281.94,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個検出されただした。」,1783423715.0192583,2026-07-07T20:28:35.019261,,44.75199890136719,43.7400016784668,44.24600028991699,0.0,100.0,-1,7221.88671875,2755.5625,38.15571480574187,-1
qwen2.5:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",3,50.0,281.94,0.0,,376.6,3129.67,7.265,20,0,stop,26,0.1,283.66,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個検出されただした。」,1783423718.345123,2026-07-07T20:28:38.345125,,44.297000885009766,43.840999603271484,44.069000244140625,2.5641026496887207,84.0,-1,7221.88671875,2755.5625,38.15571480574187,-1
qwen2.5:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",1,0.0,283.66,0.0,,376.81,17844.29,7.328,128,0,length,180,0.0,284.81,0.0,0.0,4.7,0.667,"ネットワーク接続が不安定な工場で、クラウドAIとエッジAIの㌢
1. **遅延**:
   - クラウドAIは遅延に強いご紹
2. **計算能力**:
   - エッジAIは高速で、クラウドAIよりも遙かにᐈ
3. **データ処理**:
   - エッジAIはリアルタイムで処理できる。  
   - クラウドAIは遅延を伴う。
4. **通信負荷**:
  ",1783423736.0825226,2026-07-07T20:28:56.082525,,44.34700012207031,43.7400016784668,44.043500900268555,5.0,84.0,-1,7221.88671875,2755.77734375,38.15868970355414,-1
qwen2.5:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",2,0.0,284.81,0.0,,376.67,17849.37,7.326,128,0,length,180,0.1,280.58,0.0,0.0,4.7,0.667,"ネットワーク接続が不安定な工場で、クラウドAIとエッジAIの㌢
1. **遅延**:
   - クラウドAIは遅延に強いご紹
2. **計算能力**:
   - エッジAIは高速で、クラウドAIよりも遙かにᐈ
3. **データ処理**:
   - エッジAIはリアルタイムで処理できる。  
   - クラウドAIは遅延を伴う。
4. **通信負荷**:
  ",1783423753.8181543,2026-07-07T20:29:13.818156,,44.39799880981445,43.891998291015625,44.14499855041504,5.0,88.0,-1,7221.88671875,2755.76171875,38.158473347349606,-1
qwen2.5:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",3,0.0,280.56,0.0,,375.65,17837.15,7.33,128,0,length,180,0.1,280.38,0.0,0.0,4.7,0.667,"ネットワーク接続が不安定な工場で、クラウドAIとエッジAIの㌢
1. **遅延**:
   - クラウドAIは遅延に強いご紹
2. **計算能力**:
   - エッジAIは高速で、クラウドAIよりも遙かにᐈ
3. **データ処理**:
   - エッジAIはリアルタイムで処理できる。  
   - クラウドAIは遅延を伴う。
4. **通信負荷**:
  ",1783423771.553826,2026-07-07T20:29:31.553828,,44.75199890136719,44.09400177001953,44.42300033569336,0.0,100.0,-1,7221.88671875,2756.0,38.16177277946866,-1
qwen2.5:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",1,0.0,280.38,0.0,,375.91,17847.96,7.326,128,0,length,176,0.0,281.77,0.0,0.0,4.7,0.333,"AI（人工知能）がᐈ監視カメラの説明文を生成するためのᐈ過剰な推測を避けるために、以下にいくつかの理由を挙げます：

1. **倫理的・法的問題**: 一部の監視カメラは個人のプライバシーや権利を侵害する可能性が指摘され、そのようなカメラの使用をAIでᐈ推測し続けると、㌢倫理的・法的ご紹問が生じる可能性が懸念できる。

2. **公正性と信頼性**:",1783423789.2915251,2026-07-07T20:29:49.291527,,44.54899978637695,43.79100036621094,44.170000076293945,0.0,96.0,-1,7221.88671875,2755.46484375,38.15436257946358,-1
qwen2.5:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",2,0.0,281.77,0.0,,375.88,17849.38,7.325,128,0,length,176,0.1,280.59,0.0,0.0,4.7,0.333,"AI（人工知能）がᐈ監視カメラの説明文を生成するためのᐈ過剰な推測を避けるために、以下にいくつかの理由を挙げます：

1. **倫理的・法的問題**: 一部の監視カメラは個人のプライバシーや権利を侵害する可能性が指摘され、そのようなカメラの使用をAIでᐈ推測し続けると、㌢倫理的・法的ご紹問が生じる可能性が懸念できる。

2. **公正性と信頼性**:",1783423807.026936,2026-07-07T20:30:07.026938,,44.448001861572266,43.891998291015625,44.170000076293945,5.0,84.0,-1,7221.88671875,2766.5859375,38.30835410803639,-1
qwen2.5:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",3,0.0,280.59,0.0,,443.31,17836.46,7.359,128,0,length,176,0.1,281.05,0.0,0.0,4.7,0.333,"AI（人工知能）がᐈ監視カメラの説明文を生成するためのᐈ過剰な推測を避けるために、以下にいくつかの理由を挙げます：

1. **倫理的・法的問題**: 一部の監視カメラは個人のプライバシーや権利を侵害する可能性が指摘され、そのようなカメラの使用をAIでᐈ推測し続けると、㌢倫理的・法的ご紹問が生じる可能性が懸念できる。

2. **公正性と信頼性**:",1783423824.762934,2026-07-07T20:30:24.762936,,44.448001861572266,43.79100036621094,44.1195011138916,7.142857551574707,84.0,-1,7221.88671875,2767.9140625,38.32674438542127,-1
qwen2.5:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",1,0.0,281.05,0.0,,375.99,4779.06,7.268,32,0,stop,41,0.1,280.61,0.0,0.0,4.7,0.333,「彼女は㌢1人、その背中には1枚の袴がズレています。彼女は椅子に座っていました。」,1783423830.3046274,2026-07-07T20:30:30.304629,,44.54899978637695,43.840999603271484,44.19499969482422,0.0,100.0,-1,7221.88671875,2767.8828125,38.32631167301221,-1
qwen2.5:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",2,100.0,280.61,0.0,,376.52,4782.94,7.262,32,0,stop,41,0.1,279.98,0.0,0.0,4.6,0.333,「彼女は㌢1人、その背中には1枚の袴がズレています。彼女は椅子に座っていました。」,1783423834.7391145,2026-07-07T20:30:34.739117,,44.448001861572266,43.891998291015625,44.170000076293945,5.0,84.0,-1,7221.88671875,2767.8359375,38.32566260439863,-1
qwen2.5:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",3,0.0,279.98,0.0,,375.5,4782.33,7.261,32,0,stop,41,0.1,280.95,0.0,0.0,4.7,0.333,「彼女は㌢1人、その背中には1枚の袴がズレています。彼女は椅子に座っていました。」,1783423839.1734228,2026-07-07T20:30:39.173425,,44.599998474121094,44.04399871826172,44.321998596191406,0.0,96.0,-1,7221.88671875,2767.8359375,38.32566260439863,-1
qwen2.5:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",1,0.0,280.95,0.0,,398.35,3722.72,7.219,24,0,stop,34,0.1,281.42,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個、椅子が1脚検出されませんでした。」,1783423843.6077535,2026-07-07T20:30:43.607755,,44.448001861572266,43.840999603271484,44.144500732421875,2.5,56.0,-1,7221.88671875,2768.046875,38.328583413159755,-1
qwen2.5:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",2,100.0,281.42,0.0,,376.86,3679.29,7.267,24,0,stop,34,0.1,283.03,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個、椅子が1脚検出されませんでした。」,1783423846.9324377,2026-07-07T20:30:46.932440,,44.448001861572266,43.840999603271484,44.144500732421875,4.878048419952393,84.0,-1,7221.88671875,2768.046875,38.328583413159755,-1
qwen2.5:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",3,0.0,283.03,0.0,,376.34,3681.79,7.261,24,0,stop,34,0.3,280.67,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個、椅子が1脚検出されませんでした。」,1783423850.258239,2026-07-07T20:30:50.258241,,44.599998474121094,43.99300003051758,44.296499252319336,2.5,96.0,-1,7221.88671875,2768.046875,38.328583413159755,-1
qwen2.5:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",1,0.0,280.67,0.0,,737.84,4181.83,7.259,25,0,stop,31,0.1,282.7,0.0,0.0,4.7,0.0,「部屋の確認担当者へ」からᐈ「1人分の物置が見つられました。」,1783423854.691619,2026-07-07T20:30:54.691621,,44.499000549316406,43.94200134277344,44.22050094604492,7.317072868347168,88.0,-1,7221.88671875,2768.046875,38.328583413159755,-1
qwen2.5:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",2,0.0,282.7,0.0,,736.67,4181.28,7.258,25,0,stop,31,0.1,281.23,0.0,0.0,4.7,0.0,「部屋の確認担当者へ」からᐈ「1人分の物置が見つられました。」,1783423859.1253827,2026-07-07T20:30:59.125385,,44.599998474121094,43.99300003051758,44.296499252319336,5.0,84.61538696289062,-1,7221.88671875,2768.29296875,38.33199102338107,-1
qwen2.5:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",3,0.0,281.23,0.0,,736.55,4212.9,7.191,25,0,stop,31,0.1,280.81,0.0,0.0,4.7,0.0,「部屋の確認担当者へ」からᐈ「1人分の物置が見つられました。」,1783423863.5586283,2026-07-07T20:31:03.558630,,44.448001861572266,43.840999603271484,44.144500732421875,0.0,68.0,-1,7221.88671875,2768.29296875,38.33199102338107,-1
qwen2:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",1,7.4,376.31,0.0,,325.93,15717.74,8.316,128,0,length,203,0.4,311.28,0.0,0.0,5.0,1.0,"エッジAIは、リアルタイムでデータを処理し、リアルタイムで結果を提供する技術です。これにより、一般的に「低遅延」、「プライバシー」「オフライン」という点では優れています。

1. 低遅延: エッジAIは、リアルタイムでデータを処理し、その結果をすぐに提供します。これにより、リアルタイムのサービスが提供され、ユーザーのニーズに対応できます。

2. プライバシー: エッジAIは、データをリアルタイムで処理",1783423900.9181292,2026-07-07T20:31:40.918131,,43.53799819946289,43.082000732421875,43.30999946594238,5.0,84.0,-1,7221.88671875,2046.58984375,28.338714292436784,-1
qwen2:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",2,0.0,311.28,0.0,,323.98,15716.19,8.316,128,0,length,203,0.1,294.77,0.0,0.0,4.8,1.0,"エッジAIは、リアルタイムでデータを処理し、リアルタイムで結果を提供する技術です。これにより、一般的に「低遅延」、「プライバシー」「オフライン」という点では優れています。

1. 低遅延: エッジAIは、リアルタイムでデータを処理し、その結果をすぐに提供します。これにより、リアルタイムのサービスが提供され、ユーザーのニーズに対応できます。

2. プライバシー: エッジAIは、データをリアルタイムで処理",1783423916.4361336,2026-07-07T20:31:56.436135,,43.638999938964844,43.183998107910156,43.4114990234375,7.317072868347168,84.61538696289062,-1,7221.88671875,2047.328125,28.348937123100733,-1
qwen2:1.5b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",3,0.0,294.77,0.0,,324.35,15707.98,8.321,128,0,length,203,0.2,291.11,0.0,0.0,4.8,1.0,"エッジAIは、リアルタイムでデータを処理し、リアルタイムで結果を提供する技術です。これにより、一般的に「低遅延」、「プライバシー」「オフライン」という点では優れています。

1. 低遅延: エッジAIは、リアルタイムでデータを処理し、その結果をすぐに提供します。これにより、リアルタイムのサービスが提供され、ユーザーのニーズに対応できます。

2. プライバシー: エッジAIは、データをリアルタイムで処理",1783423931.9554133,2026-07-07T20:32:11.955415,,43.94200134277344,43.28499984741211,43.61350059509277,7.142857551574707,92.0,-1,7221.88671875,2048.0546875,28.358997686611282,-1
qwen2:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",1,0.0,291.11,0.0,,324.17,1660.65,8.231,11,0,stop,17,0.3,292.02,0.0,0.0,4.8,0.0,AI HAT: 自動化、タスク管理,1783423934.172234,2026-07-07T20:32:14.172236,,43.840999603271484,43.38600158691406,43.61350059509277,7.142857551574707,88.0,-1,7221.88671875,2048.0546875,28.358997686611282,-1
qwen2:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",2,100.0,292.02,0.0,,324.68,1659.63,8.24,11,0,stop,17,0.0,290.64,0.0,0.0,4.8,0.0,AI HAT: 自動化、タスク管理,1783423935.2807097,2026-07-07T20:32:15.280712,,43.99300003051758,43.38600158691406,43.68950080871582,7.142857551574707,88.0,-1,7221.88671875,2048.0546875,28.358997686611282,-1
qwen2:1.5b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",3,0.0,290.64,0.0,,324.75,1657.84,8.252,11,0,stop,17,0.2,289.75,0.0,0.0,4.8,0.0,AI HAT: 自動化、タスク管理,1783423937.497396,2026-07-07T20:32:17.497398,,43.94200134277344,43.38600158691406,43.66400146484375,5.0,88.0,-1,7221.88671875,2048.0546875,28.358997686611282,-1
qwen2:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",1,100.0,289.72,0.0,,324.83,2266.3,8.241,16,0,stop,20,0.0,287.92,0.0,0.0,4.7,0.5,「バックパックが1人を追う」の状況です。,1783423939.714593,2026-07-07T20:32:19.714595,,43.94200134277344,43.334999084472656,43.63850021362305,7.317072868347168,88.0,-1,7221.88671875,2048.0546875,28.358997686611282,-1
qwen2:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",2,0.0,287.92,0.0,,324.62,2266.89,8.238,16,0,stop,20,0.1,290.19,0.0,0.0,4.8,0.5,「バックパックが1人を追う」の状況です。,1783423941.931799,2026-07-07T20:32:21.931801,,44.04399871826172,43.38600158691406,43.71500015258789,5.0,84.0,-1,7221.88671875,2048.0546875,28.358997686611282,-1
qwen2:1.5b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",3,0.0,290.19,0.0,,324.44,2267.03,8.236,16,0,stop,20,0.0,288.16,0.0,0.0,4.8,0.5,「バックパックが1人を追う」の状況です。,1783423944.149492,2026-07-07T20:32:24.149494,,43.94200134277344,43.38600158691406,43.66400146484375,4.878048419952393,84.0,-1,7221.88671875,2048.0546875,28.358997686611282,-1
qwen2:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",1,0.0,288.16,0.0,,324.7,15722.61,8.313,128,0,length,208,0.1,281.02,0.0,0.0,4.7,0.333,"ネットワーク接続が不安定な工場では、一般的に、インターネットやLANの接続が不十分であることが主因となります。この状況下で、エッジAIはクラウドAIよりも優れている理由は以下の通りです。

1. クラウドAIは、大量のデータを扱うための高速な処理能力と高精度な認識能力を提供しますが、その対策として、大量のデータを扱うために必要なハードウェアやソフトウェアの投資が必要になります。これにより、コスト面からもエッジAI",1783423959.6685421,2026-07-07T20:32:39.668544,,44.04399871826172,43.4370002746582,43.74049949645996,7.317072868347168,84.0,-1,7221.88671875,2048.30078125,28.3624052968326,-1
